,run,timestep,task_type,block_movement,sensory_state,surprisal
2523,8,26,catch,-1,11,3.58351893845611
2524,8,26,catch,1,00,0.08701137698962981
2525,8,26,catch,1,01,3.58351893845611
2526,8,26,catch,1,10,3.58351893845611
2527,8,26,catch,1,11,3.58351893845611
2528,8,27,avoid,-1,00,0.08701137698962981
2529,8,27,avoid,-1,01,3.58351893845611
2530,8,27,avoid,-1,10,3.58351893845611
2531,8,27,avoid,-1,11,3.58351893845611
2532,8,27,avoid,1,00,0.08701137698962981
2533,8,27,avoid,1,01,3.58351893845611
2534,8,27,avoid,1,10,3.58351893845611
2535,8,27,avoid,1,11,3.58351893845611
2536,8,27,catch,-1,00,0.08701137698962981
2537,8,27,catch,-1,01,3.58351893845611
2538,8,27,catch,-1,10,3.58351893845611
2539,8,27,catch,-1,11,3.58351893845611
2540,8,27,catch,1,00,0.08701137698962981
2541,8,27,catch,1,01,3.58351893845611
2542,8,27,catch,1,10,3.58351893845611
2543,8,27,catch,1,11,3.58351893845611
2544,8,28,avoid,-1,00,0.08701137698962981
2545,8,28,avoid,-1,01,3.58351893845611
2546,8,28,avoid,-1,10,3.58351893845611
2547,8,28,avoid,-1,11,3.58351893845611
2548,8,28,avoid,1,00,0.08701137698962981
2549,8,28,avoid,1,01,3.58351893845611
2550,8,28,avoid,1,10,3.58351893845611
2551,8,28,avoid,1,11,3.58351893845611
2552,8,28,catch,-1,00,0.08701137698962981
2553,8,28,catch,-1,01,3.58351893845611
2554,8,28,catch,-1,10,3.58351893845611
2555,8,28,catch,-1,11,3.58351893845611
2556,8,28,catch,1,00,0.08701137698962981
2557,8,28,catch,1,01,3.58351893845611
2558,8,28,catch,1,10,3.58351893845611
2559,8,28,catch,1,11,3.58351893845611
2560,8,29,avoid,-1,00,0.08701137698962981
2561,8,29,avoid,-1,01,3.58351893845611
2562,8,29,avoid,-1,10,3.58351893845611
2563,8,29,avoid,-1,11,3.58351893845611
2564,8,29,avoid,1,00,0.08701137698962981
2565,8,29,avoid,1,01,3.58351893845611
2566,8,29,avoid,1,10,3.58351893845611
2567,8,29,avoid,1,11,3.58351893845611
2568,8,29,catch,-1,00,0.08701137698962981
2569,8,29,catch,-1,01,3.58351893845611
2570,8,29,catch,-1,10,3.58351893845611
2571,8,29,catch,-1,11,3.58351893845611
2572,8,29,catch,1,00,0.08701137698962981
2573,8,29,catch,1,01,3.58351893845611
2574,8,29,catch,1,10,3.58351893845611
2575,8,29,catch,1,11,3.58351893845611
2576,8,30,avoid,-1,00,0.08701137698962981
2577,8,30,avoid,-1,01,3.58351893845611
2578,8,30,avoid,-1,10,3.58351893845611
2579,8,30,avoid,-1,11,3.58351893845611
2580,8,30,avoid,1,00,0.08701137698962981
2581,8,30,avoid,1,01,3.58351893845611
2582,8,30,avoid,1,10,3.58351893845611
2583,8,30,avoid,1,11,3.58351893845611
2584,8,30,catch,-1,00,0.08701137698962981
2585,8,30,catch,-1,01,3.58351893845611
2586,8,30,catch,-1,10,3.58351893845611
2587,8,30,catch,-1,11,3.58351893845611
2588,8,30,catch,1,00,0.08701137698962981
2589,8,30,catch,1,01,3.58351893845611
2590,8,30,catch,1,10,3.58351893845611
2591,8,30,catch,1,11,3.58351893845611
2592,8,31,avoid,-1,00,0.08701137698962981
2593,8,31,avoid,-1,01,3.58351893845611
2594,8,31,avoid,-1,10,3.58351893845611
2595,8,31,avoid,-1,11,3.58351893845611
2596,8,31,avoid,1,00,0.08701137698962981
2597,8,31,avoid,1,01,3.58351893845611
2598,8,31,avoid,1,10,3.58351893845611
2599,8,31,avoid,1,11,3.58351893845611
2600,8,31,catch,-1,00,0.08701137698962981
2601,8,31,catch,-1,01,3.58351893845611
2602,8,31,catch,-1,10,3.58351893845611
2603,8,31,catch,-1,11,3.58351893845611
2604,8,31,catch,1,00,0.08701137698962981
2605,8,31,catch,1,01,3.58351893845611
2606,8,31,catch,1,10,3.58351893845611
2607,8,31,catch,1,11,3.58351893845611
2608,8,32,avoid,-1,00,0.08701137698962981
2609,8,32,avoid,-1,01,3.58351893845611
2610,8,32,avoid,-1,10,3.58351893845611
2611,8,32,avoid,-1,11,3.58351893845611
2612,8,32,avoid,1,00,0.08701137698962981
2613,8,32,avoid,1,01,3.58351893845611
2614,8,32,avoid,1,10,3.58351893845611
2615,8,32,avoid,1,11,3.58351893845611
2616,8,32,catch,-1,00,0.08701137698962981
2617,8,32,catch,-1,01,3.58351893845611
2618,8,32,catch,-1,10,3.58351893845611
2619,8,32,catch,-1,11,3.58351893845611
2620,8,32,catch,1,00,0.08701137698962981
2621,8,32,catch,1,01,3.58351893845611
2622,8,32,catch,1,10,3.58351893845611
2623,8,32,catch,1,11,3.58351893845611
2624,8,33,avoid,-1,00,0.08701137698962981
2625,8,33,avoid,-1,01,3.58351893845611
2626,8,33,avoid,-1,10,3.58351893845611
2627,8,33,avoid,-1,11,3.58351893845611
2628,8,33,avoid,1,00,0.08701137698962981
2629,8,33,avoid,1,01,3.58351893845611
2630,8,33,avoid,1,10,3.58351893845611
2631,8,33,avoid,1,11,3.58351893845611
2632,8,33,catch,-1,00,0.08701137698962981
2633,8,33,catch,-1,01,3.58351893845611
2634,8,33,catch,-1,10,3.58351893845611
2635,8,33,catch,-1,11,3.58351893845611
2636,8,33,catch,1,00,0.08701137698962981
2637,8,33,catch,1,01,3.58351893845611
2638,8,33,catch,1,10,3.58351893845611
2639,8,33,catch,1,11,3.58351893845611
2640,9,1,avoid,-1,00,0.4480247225269604
2641,9,1,avoid,-1,01,1.6376087894007967
2642,9,1,avoid,-1,10,2.4849066497880004
2643,9,1,avoid,-1,11,2.4849066497880004
2644,9,1,avoid,1,00,0.3646431135879093
2645,9,1,avoid,1,01,2.4849066497880004
2646,9,1,avoid,1,10,1.9740810260220096
2647,9,1,avoid,1,11,2.4849066497880004
2648,9,1,catch,-1,00,0.2876820724517809
2649,9,1,catch,-1,01,1.9740810260220096
2650,9,1,catch,-1,10,2.4849066497880004
2651,9,1,catch,-1,11,3.58351893845611
2652,9,1,catch,1,00,0.21622310846963594
2653,9,1,catch,1,01,2.4849066497880004
2654,9,1,catch,1,10,2.4849066497880004
2655,9,1,catch,1,11,3.58351893845611
2656,9,2,avoid,-1,00,0.3646431135879093
2657,9,2,avoid,-1,01,2.4849066497880004
2658,9,2,avoid,-1,10,2.4849066497880004
2659,9,2,avoid,-1,11,1.9740810260220096
2660,9,2,avoid,1,00,0.4480247225269604
2661,9,2,avoid,1,01,2.4849066497880004
2662,9,2,avoid,1,10,1.9740810260220096
2663,9,2,avoid,1,11,1.9740810260220096
2664,9,2,catch,-1,00,0.21622310846963594
2665,9,2,catch,-1,01,3.58351893845611
2666,9,2,catch,-1,10,1.9740810260220096
2667,9,2,catch,-1,11,3.58351893845611
2668,9,2,catch,1,00,0.3646431135879093
2669,9,2,catch,1,01,1.6376087894007967
2670,9,2,catch,1,10,2.4849066497880004
2671,9,2,catch,1,11,3.58351893845611
2672,9,3,avoid,-1,00,0.4480247225269604
2673,9,3,avoid,-1,01,2.4849066497880004
2674,9,3,avoid,-1,10,1.6376087894007967
2675,9,3,avoid,-1,11,2.4849066497880004
2676,9,3,avoid,1,00,0.4480247225269604
2677,9,3,avoid,1,01,2.4849066497880004
2678,9,3,avoid,1,10,1.9740810260220096
2679,9,3,avoid,1,11,1.9740810260220096
2680,9,3,catch,-1,00,0.3646431135879093
2681,9,3,catch,-1,01,2.4849066497880004
2682,9,3,catch,-1,10,1.6376087894007967
2683,9,3,catch,-1,11,3.58351893845611
2684,9,3,catch,1,00,0.4480247225269604
2685,9,3,catch,1,01,1.3862943611198906
2686,9,3,catch,1,10,2.4849066497880004
2687,9,3,catch,1,11,3.58351893845611
2688,9,4,avoid,-1,00,0.3646431135879093
2689,9,4,avoid,-1,01,3.58351893845611
2690,9,4,avoid,-1,10,1.6376087894007967
2691,9,4,avoid,-1,11,2.4849066497880004
2692,9,4,avoid,1,00,0.5389965007326869
2693,9,4,avoid,1,01,1.9740810260220096
2694,9,4,avoid,1,10,1.9740810260220096
2695,9,4,avoid,1,11,1.9740810260220096
2696,9,4,catch,-1,00,0.3646431135879093
2697,9,4,catch,-1,01,3.58351893845611
2698,9,4,catch,-1,10,1.3862943611198906
2699,9,4,catch,-1,11,3.58351893845611
2700,9,4,catch,1,00,0.6390799592896695
2701,9,4,catch,1,01,1.0185695809945732
2702,9,4,catch,1,10,2.4849066497880004
2703,9,4,catch,1,11,3.58351893845611
2704,9,5,avoid,-1,00,0.2876820724517809
2705,9,5,avoid,-1,01,2.4849066497880004
2706,9,5,avoid,-1,10,1.9740810260220096
2707,9,5,avoid,-1,11,3.58351893845611
2708,9,5,avoid,1,00,0.4480247225269604
2709,9,5,avoid,1,01,2.4849066497880004
2710,9,5,avoid,1,10,1.9740810260220096
2711,9,5,avoid,1,11,1.9740810260220096
2712,9,5,catch,-1,00,0.4480247225269604
2713,9,5,catch,-1,01,2.4849066497880004
2714,9,5,catch,-1,10,1.3862943611198906
2715,9,5,catch,-1,11,3.58351893845611
2716,9,5,catch,1,00,0.6390799592896695
2717,9,5,catch,1,01,1.0185695809945732
2718,9,5,catch,1,10,2.4849066497880004
2719,9,5,catch,1,11,3.58351893845611
2720,9,6,avoid,-1,00,0.1495317339709637
2721,9,6,avoid,-1,01,3.58351893845611
2722,9,6,avoid,-1,10,3.58351893845611
2723,9,6,avoid,-1,11,2.4849066497880004
2724,9,6,avoid,1,00,0.5389965007326869
2725,9,6,avoid,1,01,1.9740810260220096
2726,9,6,avoid,1,10,1.9740810260220096
2727,9,6,avoid,1,11,1.9740810260220096
2728,9,6,catch,-1,00,0.4480247225269604
2729,9,6,catch,-1,01,3.58351893845611
2730,9,6,catch,-1,10,1.1856236656577395
2731,9,6,catch,-1,11,3.58351893845611
2732,9,6,catch,1,00,0.8754687373538999
2733,9,6,catch,1,01,0.750305594399894
2734,9,6,catch,1,10,2.4849066497880004
2735,9,6,catch,1,11,3.58351893845611
2736,9,7,avoid,-1,00,0.21622310846963594
2737,9,7,avoid,-1,01,2.4849066497880004
2738,9,7,avoid,-1,10,2.4849066497880004
2739,9,7,avoid,-1,11,3.58351893845611
2740,9,7,avoid,1,00,0.4480247225269604
2741,9,7,avoid,1,01,2.4849066497880004
2742,9,7,avoid,1,10,1.9740810260220096
2743,9,7,avoid,1,11,1.9740810260220096
2744,9,7,catch,-1,00,0.5389965007326869
2745,9,7,catch,-1,01,2.4849066497880004
2746,9,7,catch,-1,10,1.1856236656577395
2747,9,7,catch,-1,11,3.58351893845611
2748,9,7,catch,1,00,0.8754687373538999
2749,9,7,catch,1,01,0.750305594399894
2750,9,7,catch,1,10,2.4849066497880004
2751,9,7,catch,1,11,3.58351893845611
2752,9,8,avoid,-1,00,0.1495317339709637
2753,9,8,avoid,-1,01,3.58351893845611
2754,9,8,avoid,-1,10,3.58351893845611
2755,9,8,avoid,-1,11,2.4849066497880004
2756,9,8,avoid,1,00,0.6390799592896695
2757,9,8,avoid,1,01,1.9740810260220096
2758,9,8,avoid,1,10,1.6376087894007967
2759,9,8,avoid,1,11,1.9740810260220096
2760,9,8,catch,-1,00,0.5389965007326869
2761,9,8,catch,-1,01,3.58351893845611
2762,9,8,catch,-1,10,1.0185695809945732
2763,9,8,catch,-1,11,3.58351893845611
2764,9,8,catch,1,00,1.1856236656577395
2765,9,8,catch,1,01,0.5389965007326869
2766,9,8,catch,1,10,2.4849066497880004
2767,9,8,catch,1,11,3.58351893845611
2768,9,9,avoid,-1,00,0.21622310846963594
2769,9,9,avoid,-1,01,2.4849066497880004
2770,9,9,avoid,-1,10,2.4849066497880004
2771,9,9,avoid,-1,11,3.58351893845611
2772,9,9,avoid,1,00,0.6390799592896695
2773,9,9,avoid,1,01,1.9740810260220096
2774,9,9,avoid,1,10,1.9740810260220096
2775,9,9,avoid,1,11,1.6376087894007967
2776,9,9,catch,-1,00,0.6390799592896695
2777,9,9,catch,-1,01,2.4849066497880004
2778,9,9,catch,-1,10,1.0185695809945732
2779,9,9,catch,-1,11,3.58351893845611
2780,9,9,catch,1,00,1.3862943611198906
2781,9,9,catch,1,01,0.5389965007326869
2782,9,9,catch,1,10,1.9740810260220096
2783,9,9,catch,1,11,3.58351893845611
2784,9,10,avoid,-1,00,0.1495317339709637
2785,9,10,avoid,-1,01,3.58351893845611
2786,9,10,avoid,-1,10,3.58351893845611
2787,9,10,avoid,-1,11,2.4849066497880004
2788,9,10,avoid,1,00,0.5389965007326869
2789,9,10,avoid,1,01,1.6376087894007967
2790,9,10,avoid,1,10,2.4849066497880004
2791,9,10,avoid,1,11,1.9740810260220096
2792,9,10,catch,-1,00,0.6390799592896695
2793,9,10,catch,-1,01,3.58351893845611
2794,9,10,catch,-1,10,0.8754687373538999
2795,9,10,catch,-1,11,3.58351893845611
2796,9,10,catch,1,00,1.3862943611198906
2797,9,10,catch,1,01,0.3646431135879093
2798,9,10,catch,1,10,3.58351893845611
2799,9,10,catch,1,11,3.58351893845611
2800,9,11,avoid,-1,00,0.21622310846963594
2801,9,11,avoid,-1,01,2.4849066497880004
2802,9,11,avoid,-1,10,2.4849066497880004
2803,9,11,avoid,-1,11,3.58351893845611
2804,9,11,avoid,1,00,0.2876820724517809
2805,9,11,avoid,1,01,1.6376087894007967
2806,9,11,avoid,1,10,3.58351893845611
2807,9,11,avoid,1,11,3.58351893845611
2808,9,11,catch,-1,00,0.750305594399894
2809,9,11,catch,-1,01,2.4849066497880004
2810,9,11,catch,-1,10,0.8754687373538999
2811,9,11,catch,-1,11,3.58351893845611
2812,9,11,catch,1,00,1.3862943611198906
2813,9,11,catch,1,01,0.3646431135879093
2814,9,11,catch,1,10,3.58351893845611
2815,9,11,catch,1,11,3.58351893845611
2816,9,12,avoid,-1,00,0.1495317339709637
2817,9,12,avoid,-1,01,3.58351893845611
2818,9,12,avoid,-1,10,3.58351893845611
2819,9,12,avoid,-1,11,2.4849066497880004
2820,9,12,avoid,1,00,0.08701137698962981
2821,9,12,avoid,1,01,3.58351893845611
2822,9,12,avoid,1,10,3.58351893845611
2823,9,12,avoid,1,11,3.58351893845611
2824,9,12,catch,-1,00,0.750305594399894
2825,9,12,catch,-1,01,3.58351893845611
2826,9,12,catch,-1,10,0.750305594399894
2827,9,12,catch,-1,11,3.58351893845611
2828,9,12,catch,1,00,1.1856236656577395
2829,9,12,catch,1,01,0.4480247225269604
2830,9,12,catch,1,10,3.58351893845611
2831,9,12,catch,1,11,3.58351893845611
2832,9,13,avoid,-1,00,0.21622310846963594
2833,9,13,avoid,-1,01,2.4849066497880004
2834,9,13,avoid,-1,10,2.4849066497880004
2835,9,13,avoid,-1,11,3.58351893845611
2836,9,13,avoid,1,00,0.21622310846963594
2837,9,13,avoid,1,01,3.58351893845611
2838,9,13,avoid,1,10,1.9740810260220096
2839,9,13,avoid,1,11,3.58351893845611
2840,9,13,catch,-1,00,0.8754687373538999
2841,9,13,catch,-1,01,2.4849066497880004
2842,9,13,catch,-1,10,0.750305594399894
2843,9,13,catch,-1,11,3.58351893845611
2844,9,13,catch,1,00,1.1856236656577395
2845,9,13,catch,1,01,0.4480247225269604
2846,9,13,catch,1,10,3.58351893845611
2847,9,13,catch,1,11,3.58351893845611
2848,9,14,avoid,-1,00,0.1495317339709637
2849,9,14,avoid,-1,01,3.58351893845611
2850,9,14,avoid,-1,10,3.58351893845611
2851,9,14,avoid,-1,11,2.4849066497880004
2852,9,14,avoid,1,00,0.2876820724517809
2853,9,14,avoid,1,01,3.58351893845611
2854,9,14,avoid,1,10,2.4849066497880004
2855,9,14,avoid,1,11,1.9740810260220096
2856,9,14,catch,-1,00,0.8754687373538999
2857,9,14,catch,-1,01,3.58351893845611
2858,9,14,catch,-1,10,0.6390799592896695
2859,9,14,catch,-1,11,3.58351893845611
2860,9,14,catch,1,00,1.1856236656577395
2861,9,14,catch,1,01,0.4480247225269604
2862,9,14,catch,1,10,3.58351893845611
2863,9,14,catch,1,11,3.58351893845611
2864,9,15,avoid,-1,00,0.21622310846963594
2865,9,15,avoid,-1,01,2.4849066497880004
2866,9,15,avoid,-1,10,2.4849066497880004
2867,9,15,avoid,-1,11,3.58351893845611
2868,9,15,avoid,1,00,0.4480247225269604
2869,9,15,avoid,1,01,1.9740810260220096
2870,9,15,avoid,1,10,1.9740810260220096
2871,9,15,avoid,1,11,2.4849066497880004
2872,9,15,catch,-1,00,1.0185695809945732
2873,9,15,catch,-1,01,2.4849066497880004
2874,9,15,catch,-1,10,0.6390799592896695
2875,9,15,catch,-1,11,3.58351893845611
2876,9,15,catch,1,00,1.3862943611198906
2877,9,15,catch,1,01,0.3646431135879093
2878,9,15,catch,1,10,3.58351893845611
2879,9,15,catch,1,11,3.58351893845611
2880,9,16,avoid,-1,00,0.1495317339709637
2881,9,16,avoid,-1,01,3.58351893845611
2882,9,16,avoid,-1,10,3.58351893845611
2883,9,16,avoid,-1,11,2.4849066497880004
2884,9,16,avoid,1,00,0.3646431135879093
2885,9,16,avoid,1,01,2.4849066497880004
2886,9,16,avoid,1,10,2.4849066497880004
2887,9,16,avoid,1,11,1.9740810260220096
2888,9,16,catch,-1,00,1.0185695809945732
2889,9,16,catch,-1,01,3.58351893845611
2890,9,16,catch,-1,10,0.5389965007326869
2891,9,16,catch,-1,11,3.58351893845611
2892,9,16,catch,1,00,1.3862943611198906
2893,9,16,catch,1,01,0.3646431135879093
2894,9,16,catch,1,10,3.58351893845611
2895,9,16,catch,1,11,3.58351893845611
2896,9,17,avoid,-1,00,0.21622310846963594
2897,9,17,avoid,-1,01,2.4849066497880004
2898,9,17,avoid,-1,10,2.4849066497880004
2899,9,17,avoid,-1,11,3.58351893845611
2900,9,17,avoid,1,00,0.4480247225269604
2901,9,17,avoid,1,01,1.9740810260220096
2902,9,17,avoid,1,10,1.9740810260220096
2903,9,17,avoid,1,11,2.4849066497880004
2904,9,17,catch,-1,00,1.1856236656577395
2905,9,17,catch,-1,01,2.4849066497880004
2906,9,17,catch,-1,10,0.5389965007326869
2907,9,17,catch,-1,11,3.58351893845611
2908,9,17,catch,1,00,1.6376087894007967
2909,9,17,catch,1,01,0.2876820724517809
2910,9,17,catch,1,10,3.58351893845611
2911,9,17,catch,1,11,3.58351893845611
2912,9,18,avoid,-1,00,0.1495317339709637
2913,9,18,avoid,-1,01,3.58351893845611
2914,9,18,avoid,-1,10,3.58351893845611
2915,9,18,avoid,-1,11,2.4849066497880004
2916,9,18,avoid,1,00,0.4480247225269604
2917,9,18,avoid,1,01,2.4849066497880004
2918,9,18,avoid,1,10,1.9740810260220096
2919,9,18,avoid,1,11,1.9740810260220096
2920,9,18,catch,-1,00,1.1856236656577395
2921,9,18,catch,-1,01,3.58351893845611
2922,9,18,catch,-1,10,0.4480247225269604
2923,9,18,catch,-1,11,3.58351893845611
2924,9,18,catch,1,00,1.6376087894007967
2925,9,18,catch,1,01,0.2876820724517809
2926,9,18,catch,1,10,3.58351893845611
2927,9,18,catch,1,11,3.58351893845611
2928,9,19,avoid,-1,00,0.21622310846963594
2929,9,19,avoid,-1,01,2.4849066497880004
2930,9,19,avoid,-1,10,2.4849066497880004
2931,9,19,avoid,-1,11,3.58351893845611
2932,9,19,avoid,1,00,0.6390799592896695
2933,9,19,avoid,1,01,1.9740810260220096
2934,9,19,avoid,1,10,1.6376087894007967
2935,9,19,avoid,1,11,1.9740810260220096
2936,9,19,catch,-1,00,1.3862943611198906
2937,9,19,catch,-1,01,2.4849066497880004
2938,9,19,catch,-1,10,0.4480247225269604
2939,9,19,catch,-1,11,3.58351893845611
2940,9,19,catch,1,00,1.9740810260220096
2941,9,19,catch,1,01,0.21622310846963594
2942,9,19,catch,1,10,3.58351893845611
2943,9,19,catch,1,11,3.58351893845611
2944,9,20,avoid,-1,00,0.1495317339709637
2945,9,20,avoid,-1,01,3.58351893845611
2946,9,20,avoid,-1,10,3.58351893845611
2947,9,20,avoid,-1,11,2.4849066497880004
2948,9,20,avoid,1,00,0.750305594399894
2949,9,20,avoid,1,01,1.9740810260220096
2950,9,20,avoid,1,10,1.6376087894007967
2951,9,20,avoid,1,11,1.6376087894007967
2952,9,20,catch,-1,00,1.3862943611198906
2953,9,20,catch,-1,01,3.58351893845611
2954,9,20,catch,-1,10,0.3646431135879093
2955,9,20,catch,-1,11,3.58351893845611
2956,9,20,catch,1,00,1.9740810260220096
2957,9,20,catch,1,01,0.21622310846963594
2958,9,20,catch,1,10,3.58351893845611
2959,9,20,catch,1,11,3.58351893845611
2960,9,21,avoid,-1,00,0.21622310846963594
2961,9,21,avoid,-1,01,2.4849066497880004
2962,9,21,avoid,-1,10,2.4849066497880004
2963,9,21,avoid,-1,11,3.58351893845611
2964,9,21,avoid,1,00,0.5389965007326869
2965,9,21,avoid,1,01,1.6376087894007967
2966,9,21,avoid,1,10,3.58351893845611
2967,9,21,avoid,1,11,1.6376087894007967
2968,9,21,catch,-1,00,1.6376087894007967
2969,9,21,catch,-1,01,2.4849066497880004
2970,9,21,catch,-1,10,0.3646431135879093
2971,9,21,catch,-1,11,3.58351893845611
2972,9,21,catch,1,00,2.4849066497880004
2973,9,21,catch,1,01,0.1495317339709637
2974,9,21,catch,1,10,3.58351893845611
2975,9,21,catch,1,11,3.58351893845611
2976,9,22,avoid,-1,00,0.21622310846963594
2977,9,22,avoid,-1,01,2.4849066497880004
2978,9,22,avoid,-1,10,3.58351893845611
2979,9,22,avoid,-1,11,2.4849066497880004
2980,9,22,avoid,1,00,0.2876820724517809
2981,9,22,avoid,1,01,1.6376087894007967
2982,9,22,avoid,1,10,3.58351893845611
2983,9,22,avoid,1,11,3.58351893845611
2984,9,22,catch,-1,00,1.6376087894007967
2985,9,22,catch,-1,01,3.58351893845611
2986,9,22,catch,-1,10,0.2876820724517809
2987,9,22,catch,-1,11,3.58351893845611
2988,9,22,catch,1,00,3.58351893845611
2989,9,22,catch,1,01,0.08701137698962981
2990,9,22,catch,1,10,3.58351893845611
2991,9,22,catch,1,11,3.58351893845611
2992,9,23,avoid,-1,00,0.2876820724517809
2993,9,23,avoid,-1,01,2.4849066497880004
2994,9,23,avoid,-1,10,2.4849066497880004
2995,9,23,avoid,-1,11,2.4849066497880004
2996,9,23,avoid,1,00,0.08701137698962981
2997,9,23,avoid,1,01,3.58351893845611
2998,9,23,avoid,1,10,3.58351893845611
2999,9,23,avoid,1,11,3.58351893845611
3000,9,23,catch,-1,00,1.9740810260220096
3001,9,23,catch,-1,01,2.4849066497880004
3002,9,23,catch,-1,10,0.2876820724517809
3003,9,23,catch,-1,11,3.58351893845611
3004,9,23,catch,1,00,3.58351893845611
3005,9,23,catch,1,01,0.08701137698962981
3006,9,23,catch,1,10,3.58351893845611
3007,9,23,catch,1,11,3.58351893845611
3008,9,24,avoid,-1,00,0.21622310846963594
3009,9,24,avoid,-1,01,3.58351893845611
3010,9,24,avoid,-1,10,2.4849066497880004
3011,9,24,avoid,-1,11,2.4849066497880004
3012,9,24,avoid,1,00,0.21622310846963594
3013,9,24,avoid,1,01,3.58351893845611
3014,9,24,avoid,1,10,1.9740810260220096
3015,9,24,avoid,1,11,3.58351893845611
3016,9,24,catch,-1,00,1.9740810260220096
3017,9,24,catch,-1,01,3.58351893845611
3018,9,24,catch,-1,10,0.21622310846963594
3019,9,24,catch,-1,11,3.58351893845611
3020,9,24,catch,1,00,3.58351893845611
3021,9,24,catch,1,01,0.08701137698962981
3022,9,24,catch,1,10,3.58351893845611
3023,9,24,catch,1,11,3.58351893845611
3024,9,25,avoid,-1,00,0.1495317339709637
3025,9,25,avoid,-1,01,3.58351893845611
3026,9,25,avoid,-1,10,2.4849066497880004
3027,9,25,avoid,-1,11,3.58351893845611
3028,9,25,avoid,1,00,0.2876820724517809
3029,9,25,avoid,1,01,3.58351893845611
3030,9,25,avoid,1,10,2.4849066497880004
3031,9,25,avoid,1,11,1.9740810260220096
3032,9,25,catch,-1,00,2.4849066497880004
3033,9,25,catch,-1,01,2.4849066497880004
3034,9,25,catch,-1,10,0.21622310846963594
3035,9,25,catch,-1,11,3.58351893845611
3036,9,25,catch,1,00,3.58351893845611
3037,9,25,catch,1,01,0.08701137698962981
3038,9,25,catch,1,10,3.58351893845611
3039,9,25,catch,1,11,3.58351893845611
3040,9,26,avoid,-1,00,0.1495317339709637
3041,9,26,avoid,-1,01,2.4849066497880004
3042,9,26,avoid,-1,10,3.58351893845611
3043,9,26,avoid,-1,11,3.58351893845611
3044,9,26,avoid,1,00,0.4480247225269604
3045,9,26,avoid,1,01,1.9740810260220096
3046,9,26,avoid,1,10,1.9740810260220096
3047,9,26,avoid,1,11,2.4849066497880004
3048,9,26,catch,-1,00,3.58351893845611
3049,9,26,catch,-1,01,2.4849066497880004
3050,9,26,catch,-1,10,0.1495317339709637
3051,9,26,catch,-1,11,3.58351893845611
3052,9,26,catch,1,00,3.58351893845611
3053,9,26,catch,1,01,0.08701137698962981
3054,9,26,catch,1,10,3.58351893845611
3055,9,26,catch,1,11,3.58351893845611
3056,9,27,avoid,-1,00,0.1495317339709637
3057,9,27,avoid,-1,01,3.58351893845611
3058,9,27,avoid,-1,10,3.58351893845611
3059,9,27,avoid,-1,11,2.4849066497880004
3060,9,27,avoid,1,00,0.3646431135879093
3061,9,27,avoid,1,01,2.4849066497880004
3062,9,27,avoid,1,10,2.4849066497880004
3063,9,27,avoid,1,11,1.9740810260220096
3064,9,27,catch,-1,00,3.58351893845611
3065,9,27,catch,-1,01,3.58351893845611
3066,9,27,catch,-1,10,0.08701137698962981
3067,9,27,catch,-1,11,3.58351893845611
3068,9,27,catch,1,00,3.58351893845611
3069,9,27,catch,1,01,0.08701137698962981
3070,9,27,catch,1,10,3.58351893845611
3071,9,27,catch,1,11,3.58351893845611
3072,9,28,avoid,-1,00,0.1495317339709637
3073,9,28,avoid,-1,01,3.58351893845611
3074,9,28,avoid,-1,10,2.4849066497880004
3075,9,28,avoid,-1,11,3.58351893845611
3076,9,28,avoid,1,00,0.4480247225269604
3077,9,28,avoid,1,01,1.9740810260220096
3078,9,28,avoid,1,10,1.9740810260220096
3079,9,28,avoid,1,11,2.4849066497880004
3080,9,28,catch,-1,00,3.58351893845611
3081,9,28,catch,-1,01,3.58351893845611
3082,9,28,catch,-1,10,0.08701137698962981
3083,9,28,catch,-1,11,3.58351893845611
3084,9,28,catch,1,00,3.58351893845611
3085,9,28,catch,1,01,0.08701137698962981
3086,9,28,catch,1,10,3.58351893845611
3087,9,28,catch,1,11,3.58351893845611
3088,9,29,avoid,-1,00,0.08701137698962981
3089,9,29,avoid,-1,01,3.58351893845611
3090,9,29,avoid,-1,10,3.58351893845611
3091,9,29,avoid,-1,11,3.58351893845611
3092,9,29,avoid,1,00,0.4480247225269604
3093,9,29,avoid,1,01,2.4849066497880004
3094,9,29,avoid,1,10,1.9740810260220096
3095,9,29,avoid,1,11,1.9740810260220096
3096,9,29,catch,-1,00,3.58351893845611
3097,9,29,catch,-1,01,3.58351893845611
3098,9,29,catch,-1,10,0.08701137698962981
3099,9,29,catch,-1,11,3.58351893845611
3100,9,29,catch,1,00,3.58351893845611
3101,9,29,catch,1,01,0.08701137698962981
3102,9,29,catch,1,10,3.58351893845611
3103,9,29,catch,1,11,3.58351893845611
3104,9,30,avoid,-1,00,0.08701137698962981
3105,9,30,avoid,-1,01,3.58351893845611
3106,9,30,avoid,-1,10,3.58351893845611
3107,9,30,avoid,-1,11,3.58351893845611
3108,9,30,avoid,1,00,0.6390799592896695
3109,9,30,avoid,1,01,1.9740810260220096
3110,9,30,avoid,1,10,1.6376087894007967
3111,9,30,avoid,1,11,1.9740810260220096
3112,9,30,catch,-1,00,3.58351893845611
3113,9,30,catch,-1,01,3.58351893845611
3114,9,30,catch,-1,10,0.08701137698962981
3115,9,30,catch,-1,11,3.58351893845611
