,run,timestep,task_type,block_movement,sensory_state,surprisal
1224,33,11,catch,-1,00,1.3862943611198906
1225,33,11,catch,-1,01,1.6376087894007967
1226,33,11,catch,-1,10,0.8109302162163288
1227,33,11,catch,-1,11,2.1972245773362196
1228,33,11,catch,1,00,0.587786664902119
1229,33,11,catch,1,01,1.9740810260220096
1230,33,11,catch,1,10,2.4849066497880004
1231,33,11,catch,1,11,1.5040773967762742
1232,33,12,avoid,-1,00,0.4480247225269604
1233,33,12,avoid,-1,01,1.6376087894007967
1234,33,12,avoid,-1,10,2.4849066497880004
1235,33,12,avoid,-1,11,2.4849066497880004
1236,33,12,avoid,1,00,0.5389965007326869
1237,33,12,avoid,1,01,1.791759469228055
1238,33,12,avoid,1,10,2.4849066497880004
1239,33,12,avoid,1,11,1.791759469228055
1240,33,12,catch,-1,00,1.6376087894007967
1241,33,12,catch,-1,01,1.6376087894007967
1242,33,12,catch,-1,10,0.6931471805599453
1243,33,12,catch,-1,11,2.1972245773362196
1244,33,12,catch,1,00,0.587786664902119
1245,33,12,catch,1,01,1.9740810260220096
1246,33,12,catch,1,10,2.4849066497880004
1247,33,12,catch,1,11,1.5040773967762742
1248,33,13,avoid,-1,00,0.4480247225269604
1249,33,13,avoid,-1,01,1.6376087894007967
1250,33,13,avoid,-1,10,2.4849066497880004
1251,33,13,avoid,-1,11,2.4849066497880004
1252,33,13,avoid,1,00,0.5389965007326869
1253,33,13,avoid,1,01,1.791759469228055
1254,33,13,avoid,1,10,2.4849066497880004
1255,33,13,avoid,1,11,1.791759469228055
1256,33,13,catch,-1,00,1.9740810260220096
1257,33,13,catch,-1,01,1.6376087894007967
1258,33,13,catch,-1,10,0.587786664902119
1259,33,13,catch,-1,11,2.1972245773362196
1260,33,13,catch,1,00,0.6390799592896695
1261,33,13,catch,1,01,1.9740810260220096
1262,33,13,catch,1,10,2.1972245773362196
1263,33,13,catch,1,11,1.5040773967762742
1264,33,14,avoid,-1,00,0.4480247225269604
1265,33,14,avoid,-1,01,1.6376087894007967
1266,33,14,avoid,-1,10,2.4849066497880004
1267,33,14,avoid,-1,11,2.4849066497880004
1268,33,14,avoid,1,00,0.5389965007326869
1269,33,14,avoid,1,01,1.791759469228055
1270,33,14,avoid,1,10,2.4849066497880004
1271,33,14,avoid,1,11,1.791759469228055
1272,33,14,catch,-1,00,2.4849066497880004
1273,33,14,catch,-1,01,1.6376087894007967
1274,33,14,catch,-1,10,0.49247648509779407
1275,33,14,catch,-1,11,2.1972245773362196
1276,33,14,catch,1,00,0.750305594399894
1277,33,14,catch,1,01,1.9740810260220096
1278,33,14,catch,1,10,1.791759469228055
1279,33,14,catch,1,11,1.5040773967762742
1280,33,15,avoid,-1,00,0.4480247225269604
1281,33,15,avoid,-1,01,1.6376087894007967
1282,33,15,avoid,-1,10,2.4849066497880004
1283,33,15,avoid,-1,11,2.4849066497880004
1284,33,15,avoid,1,00,0.5389965007326869
1285,33,15,avoid,1,01,1.791759469228055
1286,33,15,avoid,1,10,2.4849066497880004
1287,33,15,avoid,1,11,1.791759469228055
1288,33,15,catch,-1,00,3.58351893845611
1289,33,15,catch,-1,01,1.6376087894007967
1290,33,15,catch,-1,10,0.40546510810816444
1291,33,15,catch,-1,11,2.1972245773362196
1292,33,15,catch,1,00,0.8754687373538999
1293,33,15,catch,1,01,1.9740810260220096
1294,33,15,catch,1,10,1.5040773967762742
1295,33,15,catch,1,11,1.5040773967762742
1296,33,16,avoid,-1,00,0.3646431135879093
1297,33,16,avoid,-1,01,1.9740810260220096
1298,33,16,avoid,-1,10,2.4849066497880004
1299,33,16,avoid,-1,11,2.4849066497880004
1300,33,16,avoid,1,00,0.5389965007326869
1301,33,16,avoid,1,01,1.791759469228055
1302,33,16,avoid,1,10,2.4849066497880004
1303,33,16,avoid,1,11,1.791759469228055
1304,33,16,catch,-1,00,3.58351893845611
1305,33,16,catch,-1,01,1.9740810260220096
1306,33,16,catch,-1,10,0.325422400434628
1307,33,16,catch,-1,11,2.1972245773362196
1308,33,16,catch,1,00,1.0185695809945732
1309,33,16,catch,1,01,1.9740810260220096
1310,33,16,catch,1,10,1.2809338454620642
1311,33,16,catch,1,11,1.5040773967762742
1312,33,17,avoid,-1,00,0.2876820724517809
1313,33,17,avoid,-1,01,2.4849066497880004
1314,33,17,avoid,-1,10,2.4849066497880004
1315,33,17,avoid,-1,11,2.4849066497880004
1316,33,17,avoid,1,00,0.5389965007326869
1317,33,17,avoid,1,01,1.791759469228055
1318,33,17,avoid,1,10,2.4849066497880004
1319,33,17,avoid,1,11,1.791759469228055
1320,33,17,catch,-1,00,3.58351893845611
1321,33,17,catch,-1,01,2.4849066497880004
1322,33,17,catch,-1,10,0.25131442828090605
1323,33,17,catch,-1,11,2.1972245773362196
1324,33,17,catch,1,00,1.1856236656577395
1325,33,17,catch,1,01,1.9740810260220096
1326,33,17,catch,1,10,1.0986122886681098
1327,33,17,catch,1,11,1.5040773967762742
1328,33,18,avoid,-1,00,0.21622310846963594
1329,33,18,avoid,-1,01,3.58351893845611
1330,33,18,avoid,-1,10,2.4849066497880004
1331,33,18,avoid,-1,11,2.4849066497880004
1332,33,18,avoid,1,00,0.4480247225269604
1333,33,18,avoid,1,01,1.791759469228055
1334,33,18,avoid,1,10,3.58351893845611
1335,33,18,avoid,1,11,1.791759469228055
1336,33,18,catch,-1,00,3.58351893845611
1337,33,18,catch,-1,01,3.58351893845611
1338,33,18,catch,-1,10,0.1823215567939546
1339,33,18,catch,-1,11,2.1972245773362196
1340,33,18,catch,1,00,1.1856236656577395
1341,33,18,catch,1,01,1.9740810260220096
1342,33,18,catch,1,10,1.0986122886681098
1343,33,18,catch,1,11,1.5040773967762742
1344,33,19,avoid,-1,00,0.1495317339709637
1345,33,19,avoid,-1,01,3.58351893845611
1346,33,19,avoid,-1,10,2.4849066497880004
1347,33,19,avoid,-1,11,3.58351893845611
1348,33,19,avoid,1,00,0.3646431135879093
1349,33,19,avoid,1,01,1.791759469228055
1350,33,19,avoid,1,10,3.58351893845611
1351,33,19,avoid,1,11,2.1972245773362196
1352,33,19,catch,-1,00,3.58351893845611
1353,33,19,catch,-1,01,3.58351893845611
1354,33,19,catch,-1,10,0.1495317339709637
1355,33,19,catch,-1,11,2.4849066497880004
1356,33,19,catch,1,00,1.1856236656577395
1357,33,19,catch,1,01,1.9740810260220096
1358,33,19,catch,1,10,0.9444616088408514
1359,33,19,catch,1,11,1.791759469228055
1360,33,20,avoid,-1,00,0.08701137698962981
1361,33,20,avoid,-1,01,3.58351893845611
1362,33,20,avoid,-1,10,3.58351893845611
1363,33,20,avoid,-1,11,3.58351893845611
1364,33,20,avoid,1,00,0.2876820724517809
1365,33,20,avoid,1,01,1.791759469228055
1366,33,20,avoid,1,10,3.58351893845611
1367,33,20,avoid,1,11,2.890371757896165
1368,33,20,catch,-1,00,3.58351893845611
1369,33,20,catch,-1,01,3.58351893845611
1370,33,20,catch,-1,10,0.11778303565638351
1371,33,20,catch,-1,11,2.890371757896165
1372,33,20,catch,1,00,1.1856236656577395
1373,33,20,catch,1,01,1.9740810260220096
1374,33,20,catch,1,10,0.8109302162163288
1375,33,20,catch,1,11,2.1972245773362196
1376,33,21,avoid,-1,00,0.08701137698962981
1377,33,21,avoid,-1,01,3.58351893845611
1378,33,21,avoid,-1,10,3.58351893845611
1379,33,21,avoid,-1,11,3.58351893845611
1380,33,21,avoid,1,00,0.21622310846963594
1381,33,21,avoid,1,01,1.9740810260220096
1382,33,21,avoid,1,10,3.58351893845611
1383,33,21,avoid,1,11,3.58351893845611
1384,33,21,catch,-1,00,3.58351893845611
1385,33,21,catch,-1,01,3.58351893845611
1386,33,21,catch,-1,10,0.08701137698962981
1387,33,21,catch,-1,11,3.58351893845611
1388,33,21,catch,1,00,1.1856236656577395
1389,33,21,catch,1,01,2.1972245773362196
1390,33,21,catch,1,10,0.6931471805599453
1391,33,21,catch,1,11,2.4849066497880004
1392,33,22,avoid,-1,00,0.08701137698962981
1393,33,22,avoid,-1,01,3.58351893845611
1394,33,22,avoid,-1,10,3.58351893845611
1395,33,22,avoid,-1,11,3.58351893845611
1396,33,22,avoid,1,00,0.1495317339709637
1397,33,22,avoid,1,01,2.4849066497880004
1398,33,22,avoid,1,10,3.58351893845611
1399,33,22,avoid,1,11,3.58351893845611
1400,33,22,catch,-1,00,3.58351893845611
1401,33,22,catch,-1,01,3.58351893845611
1402,33,22,catch,-1,10,0.08701137698962981
1403,33,22,catch,-1,11,3.58351893845611
1404,33,22,catch,1,00,1.1856236656577395
1405,33,22,catch,1,01,2.4849066497880004
1406,33,22,catch,1,10,0.587786664902119
1407,33,22,catch,1,11,2.890371757896165
1408,33,23,avoid,-1,00,0.08701137698962981
1409,33,23,avoid,-1,01,3.58351893845611
1410,33,23,avoid,-1,10,3.58351893845611
1411,33,23,avoid,-1,11,3.58351893845611
1412,33,23,avoid,1,00,0.08701137698962981
1413,33,23,avoid,1,01,3.58351893845611
1414,33,23,avoid,1,10,3.58351893845611
1415,33,23,avoid,1,11,3.58351893845611
1416,33,23,catch,-1,00,3.58351893845611
1417,33,23,catch,-1,01,3.58351893845611
1418,33,23,catch,-1,10,0.08701137698962981
1419,33,23,catch,-1,11,3.58351893845611
1420,33,23,catch,1,00,1.2809338454620642
1421,33,23,catch,1,01,2.4849066497880004
1422,33,23,catch,1,10,0.49247648509779407
1423,33,23,catch,1,11,3.58351893845611
1424,33,24,avoid,-1,00,0.08701137698962981
1425,33,24,avoid,-1,01,3.58351893845611
1426,33,24,avoid,-1,10,3.58351893845611
1427,33,24,avoid,-1,11,3.58351893845611
1428,33,24,avoid,1,00,0.08701137698962981
1429,33,24,avoid,1,01,3.58351893845611
1430,33,24,avoid,1,10,3.58351893845611
1431,33,24,avoid,1,11,3.58351893845611
1432,33,24,catch,-1,00,3.58351893845611
1433,33,24,catch,-1,01,3.58351893845611
1434,33,24,catch,-1,10,0.08701137698962981
1435,33,24,catch,-1,11,3.58351893845611
1436,33,24,catch,1,00,1.3862943611198906
1437,33,24,catch,1,01,2.890371757896165
1438,33,24,catch,1,10,0.40546510810816444
1439,33,24,catch,1,11,3.58351893845611
1440,33,25,avoid,-1,00,0.08701137698962981
1441,33,25,avoid,-1,01,3.58351893845611
1442,33,25,avoid,-1,10,3.58351893845611
1443,33,25,avoid,-1,11,3.58351893845611
1444,33,25,avoid,1,00,0.08701137698962981
1445,33,25,avoid,1,01,3.58351893845611
1446,33,25,avoid,1,10,3.58351893845611
1447,33,25,avoid,1,11,3.58351893845611
1448,33,25,catch,-1,00,3.58351893845611
1449,33,25,catch,-1,01,3.58351893845611
1450,33,25,catch,-1,10,0.08701137698962981
1451,33,25,catch,-1,11,3.58351893845611
1452,33,25,catch,1,00,1.5040773967762742
1453,33,25,catch,1,01,3.58351893845611
1454,33,25,catch,1,10,0.325422400434628
1455,33,25,catch,1,11,3.58351893845611
1456,33,26,avoid,-1,00,0.08701137698962981
1457,33,26,avoid,-1,01,3.58351893845611
1458,33,26,avoid,-1,10,3.58351893845611
1459,33,26,avoid,-1,11,3.58351893845611
1460,33,26,avoid,1,00,0.08701137698962981
1461,33,26,avoid,1,01,3.58351893845611
1462,33,26,avoid,1,10,3.58351893845611
1463,33,26,avoid,1,11,3.58351893845611
1464,33,26,catch,-1,00,3.58351893845611
1465,33,26,catch,-1,01,3.58351893845611
1466,33,26,catch,-1,10,0.08701137698962981
1467,33,26,catch,-1,11,3.58351893845611
1468,33,26,catch,1,00,1.791759469228055
1469,33,26,catch,1,01,3.58351893845611
1470,33,26,catch,1,10,0.25131442828090605
1471,33,26,catch,1,11,3.58351893845611
1472,33,27,avoid,-1,00,0.08701137698962981
1473,33,27,avoid,-1,01,3.58351893845611
1474,33,27,avoid,-1,10,3.58351893845611
1475,33,27,avoid,-1,11,3.58351893845611
1476,33,27,avoid,1,00,0.08701137698962981
1477,33,27,avoid,1,01,3.58351893845611
1478,33,27,avoid,1,10,3.58351893845611
1479,33,27,avoid,1,11,3.58351893845611
1480,33,27,catch,-1,00,3.58351893845611
1481,33,27,catch,-1,01,3.58351893845611
1482,33,27,catch,-1,10,0.08701137698962981
1483,33,27,catch,-1,11,3.58351893845611
1484,33,27,catch,1,00,2.1972245773362196
1485,33,27,catch,1,01,3.58351893845611
1486,33,27,catch,1,10,0.1823215567939546
1487,33,27,catch,1,11,3.58351893845611
1488,33,28,avoid,-1,00,0.08701137698962981
1489,33,28,avoid,-1,01,3.58351893845611
1490,33,28,avoid,-1,10,3.58351893845611
1491,33,28,avoid,-1,11,3.58351893845611
1492,33,28,avoid,1,00,0.08701137698962981
1493,33,28,avoid,1,01,3.58351893845611
1494,33,28,avoid,1,10,3.58351893845611
1495,33,28,avoid,1,11,3.58351893845611
1496,33,28,catch,-1,00,3.58351893845611
1497,33,28,catch,-1,01,3.58351893845611
1498,33,28,catch,-1,10,0.08701137698962981
1499,33,28,catch,-1,11,3.58351893845611
1500,33,28,catch,1,00,2.890371757896165
1501,33,28,catch,1,01,3.58351893845611
1502,33,28,catch,1,10,0.11778303565638351
1503,33,28,catch,1,11,3.58351893845611
1504,33,29,avoid,-1,00,0.08701137698962981
1505,33,29,avoid,-1,01,3.58351893845611
1506,33,29,avoid,-1,10,3.58351893845611
1507,33,29,avoid,-1,11,3.58351893845611
1508,33,29,avoid,1,00,0.08701137698962981
1509,33,29,avoid,1,01,3.58351893845611
1510,33,29,avoid,1,10,3.58351893845611
1511,33,29,avoid,1,11,3.58351893845611
1512,33,29,catch,-1,00,3.58351893845611
1513,33,29,catch,-1,01,3.58351893845611
1514,33,29,catch,-1,10,0.08701137698962981
1515,33,29,catch,-1,11,3.58351893845611
1516,33,29,catch,1,00,3.58351893845611
1517,33,29,catch,1,01,3.58351893845611
1518,33,29,catch,1,10,0.08701137698962981
1519,33,29,catch,1,11,3.58351893845611
1520,33,30,avoid,-1,00,0.08701137698962981
1521,33,30,avoid,-1,01,3.58351893845611
1522,33,30,avoid,-1,10,3.58351893845611
1523,33,30,avoid,-1,11,3.58351893845611
1524,33,30,avoid,1,00,0.08701137698962981
1525,33,30,avoid,1,01,3.58351893845611
1526,33,30,avoid,1,10,3.58351893845611
1527,33,30,avoid,1,11,3.58351893845611
1528,33,30,catch,-1,00,3.58351893845611
1529,33,30,catch,-1,01,3.58351893845611
1530,33,30,catch,-1,10,0.08701137698962981
1531,33,30,catch,-1,11,3.58351893845611
1532,33,30,catch,1,00,3.58351893845611
1533,33,30,catch,1,01,3.58351893845611
1534,33,30,catch,1,10,0.08701137698962981
1535,33,30,catch,1,11,3.58351893845611
1536,33,31,avoid,-1,00,0.08701137698962981
1537,33,31,avoid,-1,01,3.58351893845611
1538,33,31,avoid,-1,10,3.58351893845611
1539,33,31,avoid,-1,11,3.58351893845611
1540,33,31,avoid,1,00,0.08701137698962981
1541,33,31,avoid,1,01,3.58351893845611
1542,33,31,avoid,1,10,3.58351893845611
1543,33,31,avoid,1,11,3.58351893845611
1544,33,31,catch,-1,00,3.58351893845611
1545,33,31,catch,-1,01,3.58351893845611
1546,33,31,catch,-1,10,0.08701137698962981
1547,33,31,catch,-1,11,3.58351893845611
1548,33,31,catch,1,00,3.58351893845611
1549,33,31,catch,1,01,3.58351893845611
1550,33,31,catch,1,10,0.08701137698962981
1551,33,31,catch,1,11,3.58351893845611
1552,33,32,avoid,-1,00,0.08701137698962981
1553,33,32,avoid,-1,01,3.58351893845611
1554,33,32,avoid,-1,10,3.58351893845611
1555,33,32,avoid,-1,11,3.58351893845611
1556,33,32,avoid,1,00,0.08701137698962981
1557,33,32,avoid,1,01,3.58351893845611
1558,33,32,avoid,1,10,3.58351893845611
1559,33,32,avoid,1,11,3.58351893845611
1560,33,32,catch,-1,00,3.58351893845611
1561,33,32,catch,-1,01,3.58351893845611
1562,33,32,catch,-1,10,0.08701137698962981
1563,33,32,catch,-1,11,3.58351893845611
1564,33,32,catch,1,00,3.58351893845611
1565,33,32,catch,1,01,3.58351893845611
1566,33,32,catch,1,10,0.08701137698962981
1567,33,32,catch,1,11,3.58351893845611
1568,33,33,avoid,-1,00,0.08701137698962981
1569,33,33,avoid,-1,01,3.58351893845611
1570,33,33,avoid,-1,10,3.58351893845611
1571,33,33,avoid,-1,11,3.58351893845611
1572,33,33,avoid,1,00,0.08701137698962981
1573,33,33,avoid,1,01,3.58351893845611
1574,33,33,avoid,1,10,3.58351893845611
1575,33,33,avoid,1,11,3.58351893845611
1576,33,33,catch,-1,00,3.58351893845611
1577,33,33,catch,-1,01,3.58351893845611
1578,33,33,catch,-1,10,0.08701137698962981
1579,33,33,catch,-1,11,3.58351893845611
1580,33,33,catch,1,00,3.58351893845611
1581,33,33,catch,1,01,3.58351893845611
1582,33,33,catch,1,10,0.08701137698962981
1583,33,33,catch,1,11,3.58351893845611
1584,34,1,avoid,-1,00,0.49247648509779407
1585,34,1,avoid,-1,01,2.4849066497880004
1586,34,1,avoid,-1,10,2.4849066497880004
1587,34,1,avoid,-1,11,1.5040773967762742
1588,34,1,avoid,1,00,0.6931471805599453
1589,34,1,avoid,1,01,1.6376087894007967
1590,34,1,avoid,1,10,1.6376087894007967
1591,34,1,avoid,1,11,2.1972245773362196
1592,34,1,catch,-1,00,0.49247648509779407
1593,34,1,catch,-1,01,2.4849066497880004
1594,34,1,catch,-1,10,2.1972245773362196
1595,34,1,catch,-1,11,1.6376087894007967
1596,34,1,catch,1,00,0.6931471805599453
1597,34,1,catch,1,01,1.6376087894007967
1598,34,1,catch,1,10,1.6376087894007967
1599,34,1,catch,1,11,2.1972245773362196
1600,34,2,avoid,-1,00,0.587786664902119
1601,34,2,avoid,-1,01,2.4849066497880004
1602,34,2,avoid,-1,10,1.791759469228055
1603,34,2,avoid,-1,11,1.6376087894007967
1604,34,2,avoid,1,00,0.6931471805599453
1605,34,2,avoid,1,01,1.6376087894007967
1606,34,2,avoid,1,10,1.9740810260220096
1607,34,2,avoid,1,11,1.791759469228055
1608,34,2,catch,-1,00,0.587786664902119
1609,34,2,catch,-1,01,2.4849066497880004
1610,34,2,catch,-1,10,1.791759469228055
1611,34,2,catch,-1,11,1.6376087894007967
1612,34,2,catch,1,00,0.6931471805599453
1613,34,2,catch,1,01,1.6376087894007967
1614,34,2,catch,1,10,1.9740810260220096
1615,34,2,catch,1,11,1.791759469228055
1616,34,3,avoid,-1,00,0.6931471805599453
1617,34,3,avoid,-1,01,2.4849066497880004
1618,34,3,avoid,-1,10,1.3862943611198906
1619,34,3,avoid,-1,11,1.791759469228055
1620,34,3,avoid,1,00,0.587786664902119
1621,34,3,avoid,1,01,1.6376087894007967
1622,34,3,avoid,1,10,1.9740810260220096
1623,34,3,avoid,1,11,2.1972245773362196
1624,34,3,catch,-1,00,0.6931471805599453
1625,34,3,catch,-1,01,2.4849066497880004
1626,34,3,catch,-1,10,1.5040773967762742
1627,34,3,catch,-1,11,1.6376087894007967
1628,34,3,catch,1,00,0.5389965007326869
1629,34,3,catch,1,01,2.1972245773362196
1630,34,3,catch,1,10,1.9740810260220096
1631,34,3,catch,1,11,1.791759469228055
1632,34,4,avoid,-1,00,0.5389965007326869
1633,34,4,avoid,-1,01,2.4849066497880004
1634,34,4,avoid,-1,10,1.6376087894007967
1635,34,4,avoid,-1,11,1.9740810260220096
1636,34,4,avoid,1,00,0.4480247225269604
1637,34,4,avoid,1,01,2.1972245773362196
1638,34,4,avoid,1,10,1.9740810260220096
1639,34,4,avoid,1,11,2.1972245773362196
1640,34,4,catch,-1,00,0.5389965007326869
1641,34,4,catch,-1,01,2.4849066497880004
1642,34,4,catch,-1,10,1.791759469228055
1643,34,4,catch,-1,11,1.791759469228055
1644,34,4,catch,1,00,0.5389965007326869
1645,34,4,catch,1,01,1.791759469228055
1646,34,4,catch,1,10,1.9740810260220096
1647,34,4,catch,1,11,2.1972245773362196
1648,34,5,avoid,-1,00,0.5389965007326869
1649,34,5,avoid,-1,01,2.4849066497880004
1650,34,5,avoid,-1,10,1.6376087894007967
1651,34,5,avoid,-1,11,1.9740810260220096
1652,34,5,avoid,1,00,0.4480247225269604
1653,34,5,avoid,1,01,2.1972245773362196
1654,34,5,avoid,1,10,1.9740810260220096
1655,34,5,avoid,1,11,2.1972245773362196
1656,34,5,catch,-1,00,0.6390799592896695
1657,34,5,catch,-1,01,2.4849066497880004
1658,34,5,catch,-1,10,1.3862943611198906
1659,34,5,catch,-1,11,1.9740810260220096
1660,34,5,catch,1,00,0.49247648509779407
1661,34,5,catch,1,01,2.1972245773362196
1662,34,5,catch,1,10,1.9740810260220096
1663,34,5,catch,1,11,1.9740810260220096
1664,34,6,avoid,-1,00,0.3646431135879093
1665,34,6,avoid,-1,01,2.4849066497880004
1666,34,6,avoid,-1,10,2.4849066497880004
1667,34,6,avoid,-1,11,1.9740810260220096
1668,34,6,avoid,1,00,0.49247648509779407
1669,34,6,avoid,1,01,1.9740810260220096
1670,34,6,avoid,1,10,1.9740810260220096
1671,34,6,avoid,1,11,2.1972245773362196
1672,34,6,catch,-1,00,0.587786664902119
1673,34,6,catch,-1,01,2.4849066497880004
1674,34,6,catch,-1,10,1.5040773967762742
1675,34,6,catch,-1,11,1.9740810260220096
1676,34,6,catch,1,00,0.4480247225269604
1677,34,6,catch,1,01,2.4849066497880004
1678,34,6,catch,1,10,1.9740810260220096
1679,34,6,catch,1,11,1.9740810260220096
1680,34,7,avoid,-1,00,0.3646431135879093
1681,34,7,avoid,-1,01,2.4849066497880004
1682,34,7,avoid,-1,10,2.4849066497880004
1683,34,7,avoid,-1,11,1.9740810260220096
1684,34,7,avoid,1,00,0.49247648509779407
1685,34,7,avoid,1,01,1.9740810260220096
1686,34,7,avoid,1,10,1.9740810260220096
1687,34,7,avoid,1,11,2.1972245773362196
1688,34,7,catch,-1,00,0.6931471805599453
1689,34,7,catch,-1,01,2.4849066497880004
1690,34,7,catch,-1,10,1.2809338454620642
1691,34,7,catch,-1,11,1.9740810260220096
1692,34,7,catch,1,00,0.49247648509779407
1693,34,7,catch,1,01,2.1972245773362196
1694,34,7,catch,1,10,1.9740810260220096
1695,34,7,catch,1,11,1.9740810260220096
1696,34,8,avoid,-1,00,0.3646431135879093
1697,34,8,avoid,-1,01,2.4849066497880004
1698,34,8,avoid,-1,10,2.4849066497880004
1699,34,8,avoid,-1,11,1.9740810260220096
1700,34,8,avoid,1,00,0.49247648509779407
1701,34,8,avoid,1,01,1.9740810260220096
1702,34,8,avoid,1,10,1.9740810260220096
1703,34,8,avoid,1,11,2.1972245773362196
1704,34,8,catch,-1,00,0.8754687373538999
1705,34,8,catch,-1,01,1.9740810260220096
1706,34,8,catch,-1,10,1.1856236656577395
1707,34,8,catch,-1,11,1.9740810260220096
1708,34,8,catch,1,00,0.49247648509779407
1709,34,8,catch,1,01,2.1972245773362196
1710,34,8,catch,1,10,1.9740810260220096
1711,34,8,catch,1,11,1.9740810260220096
1712,34,9,avoid,-1,00,0.587786664902119
1713,34,9,avoid,-1,01,1.5040773967762742
1714,34,9,avoid,-1,10,2.4849066497880004
1715,34,9,avoid,-1,11,1.9740810260220096
1716,34,9,avoid,1,00,0.49247648509779407
1717,34,9,avoid,1,01,1.9740810260220096
1718,34,9,avoid,1,10,1.9740810260220096
1719,34,9,avoid,1,11,2.1972245773362196
1720,34,9,catch,-1,00,0.9444616088408514
1721,34,9,catch,-1,01,2.1972245773362196
1722,34,9,catch,-1,10,1.0185695809945732
1723,34,9,catch,-1,11,1.9740810260220096
1724,34,9,catch,1,00,0.4480247225269604
1725,34,9,catch,1,01,2.1972245773362196
1726,34,9,catch,1,10,2.1972245773362196
1727,34,9,catch,1,11,1.9740810260220096
1728,34,10,avoid,-1,00,0.5389965007326869
1729,34,10,avoid,-1,01,1.9740810260220096
1730,34,10,avoid,-1,10,2.4849066497880004
1731,34,10,avoid,-1,11,1.6376087894007967
1732,34,10,avoid,1,00,0.4480247225269604
1733,34,10,avoid,1,01,1.9740810260220096
1734,34,10,avoid,1,10,2.1972245773362196
1735,34,10,avoid,1,11,2.1972245773362196
1736,34,10,catch,-1,00,1.791759469228055
1737,34,10,catch,-1,01,1.3862943611198906
1738,34,10,catch,-1,10,0.8754687373538999
1739,34,10,catch,-1,11,1.791759469228055
1740,34,10,catch,1,00,0.4480247225269604
1741,34,10,catch,1,01,2.1972245773362196
1742,34,10,catch,1,10,2.1972245773362196
1743,34,10,catch,1,11,1.9740810260220096
1744,34,11,avoid,-1,00,0.6931471805599453
1745,34,11,avoid,-1,01,1.791759469228055
1746,34,11,avoid,-1,10,2.4849066497880004
1747,34,11,avoid,-1,11,1.3862943611198906
1748,34,11,avoid,1,00,0.40546510810816444
1749,34,11,avoid,1,01,1.9740810260220096
1750,34,11,avoid,1,10,2.4849066497880004
1751,34,11,avoid,1,11,2.1972245773362196
1752,34,11,catch,-1,00,2.1972245773362196
1753,34,11,catch,-1,01,1.791759469228055
1754,34,11,catch,-1,10,0.750305594399894
1755,34,11,catch,-1,11,1.3862943611198906
1756,34,11,catch,1,00,0.49247648509779407
1757,34,11,catch,1,01,2.1972245773362196
1758,34,11,catch,1,10,1.791759469228055
1759,34,11,catch,1,11,2.1972245773362196
1760,34,12,avoid,-1,00,0.6931471805599453
1761,34,12,avoid,-1,01,2.1972245773362196
1762,34,12,avoid,-1,10,2.4849066497880004
1763,34,12,avoid,-1,11,1.1856236656577395
1764,34,12,avoid,1,00,0.4480247225269604
1765,34,12,avoid,1,01,1.9740810260220096
1766,34,12,avoid,1,10,1.9740810260220096
1767,34,12,avoid,1,11,2.4849066497880004
1768,34,12,catch,-1,00,2.4849066497880004
1769,34,12,catch,-1,01,2.890371757896165
1770,34,12,catch,-1,10,0.49247648509779407
1771,34,12,catch,-1,11,1.3862943611198906
1772,34,12,catch,1,00,0.4480247225269604
1773,34,12,catch,1,01,2.1972245773362196
1774,34,12,catch,1,10,1.9740810260220096
1775,34,12,catch,1,11,2.1972245773362196
1776,34,13,avoid,-1,00,0.6390799592896695
1777,34,13,avoid,-1,01,2.890371757896165
1778,34,13,avoid,-1,10,2.890371757896165
1779,34,13,avoid,-1,11,1.0185695809945732
1780,34,13,avoid,1,00,0.587786664902119
1781,34,13,avoid,1,01,1.9740810260220096
1782,34,13,avoid,1,10,1.3862943611198906
1783,34,13,avoid,1,11,2.890371757896165
1784,34,13,catch,-1,00,2.890371757896165
1785,34,13,catch,-1,01,2.4849066497880004
1786,34,13,catch,-1,10,0.4480247225269604
1787,34,13,catch,-1,11,1.5040773967762742
1788,34,13,catch,1,00,0.5389965007326869
1789,34,13,catch,1,01,2.1972245773362196
1790,34,13,catch,1,10,1.791759469228055
1791,34,13,catch,1,11,1.9740810260220096
1792,34,14,avoid,-1,00,0.587786664902119
1793,34,14,avoid,-1,01,3.58351893845611
1794,34,14,avoid,-1,10,1.9740810260220096
1795,34,14,avoid,-1,11,1.2809338454620642
1796,34,14,avoid,1,00,0.6931471805599453
1797,34,14,avoid,1,01,2.1972245773362196
1798,34,14,avoid,1,10,1.2809338454620642
1799,34,14,avoid,1,11,2.1972245773362196
1800,34,14,catch,-1,00,3.58351893845611
1801,34,14,catch,-1,01,2.890371757896165
1802,34,14,catch,-1,10,0.40546510810816444
1803,34,14,catch,-1,11,1.3862943611198906
1804,34,14,catch,1,00,0.6931471805599453
1805,34,14,catch,1,01,2.1972245773362196
1806,34,14,catch,1,10,1.2809338454620642
1807,34,14,catch,1,11,2.1972245773362196
1808,34,15,avoid,-1,00,0.5389965007326869
1809,34,15,avoid,-1,01,3.58351893845611
1810,34,15,avoid,-1,10,1.5040773967762742
1811,34,15,avoid,-1,11,1.791759469228055
1812,34,15,avoid,1,00,0.587786664902119
1813,34,15,avoid,1,01,1.9740810260220096
1814,34,15,avoid,1,10,1.9740810260220096
